section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2015,longline,5,0.02688389,0.02492408935685,0.00195980064314999,0.00195980064314999
age_residual,2015,longline,6,0.14161602,0.163003279038387,-0.0213872590383871,0.0213872590383871
age_residual,2015,longline,7,0.32644616,0.303575541866507,0.0228706181334933,0.0228706181334933
age_residual,2015,longline,8,0.32929844,0.208099458065956,0.121198981934044,0.121198981934044
age_residual,2015,longline,9,0.14536061,0.122899988682638,0.0224606213173625,0.0224606213173625
age_residual,2015,longline,10,0.02807907,0.174112863494412,-0.146033793494412,0.146033793494412
age_residual,2015,purse_seine,1,0.185030651850307,0.477563693423849,-0.292533041573542,0.292533041573542
age_residual,2015,purse_seine,2,0.418621434186214,0.287843158072553,0.130778276113662,0.130778276113662
age_residual,2015,purse_seine,3,0.312742233127422,0.153510383684905,0.159231849442518,0.159231849442518
age_residual,2015,purse_seine,4,0.0771505207715052,0.059678618447413,0.0174719023240922,0.0174719023240922
age_residual,2015,purse_seine,5,0.0062846100628461,0.0160761073655185,-0.00979149730267245,0.00979149730267245
age_residual,2015,purse_seine,6,0.0001690500016905,0.00394099787069865,-0.00377194786900815,0.00377194786900815
age_residual,2015,purse_seine,7,1.500000015e-06,0.0009629060810589,-0.0009614060810439,0.0009614060810439
age_residual,2015,purse_seine,8,0,0.000283044518813689,-0.000283044518813689,0.000283044518813689
age_residual,2015,purse_seine,9,0,8.26164670371046e-05,-8.26164670371046e-05,8.26164670371046e-05
age_residual,2015,purse_seine,10,0,5.84740681546189e-05,-5.84740681546189e-05,5.84740681546189e-05
age_residual,2016,longline,1,9.9999999e-09,4.41163513139527e-06,-4.40163513149527e-06,4.40163513149527e-06
age_residual,2016,longline,2,1.2499999875e-06,3.70795557031859e-05,-3.58295557156859e-05,3.58295557156859e-05
age_residual,2016,longline,3,7.88399992116e-05,0.000321590439463461,-0.000242750440251861,0.000242750440251861
age_residual,2016,longline,4,0.0021828199781718,0.00293496836748337,-0.000752148389311566,0.000752148389311566
age_residual,2016,longline,5,0.0264479497355205,0.0253813976838408,0.00106655205167971,0.00106655205167971
age_residual,2016,longline,6,0.140231588597684,0.164222460002458,-0.0239908714047739,0.0239908714047739
age_residual,2016,longline,7,0.325370826746292,0.304291924071817,0.0210789026744747,0.0210789026744747
age_residual,2016,longline,8,0.330362176696378,0.207776914148526,0.122585262547852,0.122585262547852
age_residual,2016,longline,9,0.146784758532152,0.122348627217846,0.0244361313143066,0.0244361313143066
age_residual,2016,longline,10,0.0285397797146022,0.172680626877731,-0.144140847163128,0.144140847163128
age_residual,2016,purse_seine,1,0.18432915,0.487341874931523,-0.303012724931523,0.303012724931523
age_residual,2016,purse_seine,2,0.41825213,0.284626832650487,0.133625297349513,0.133625297349513
age_residual,2016,purse_seine,3,0.31337878,0.145820664885193,0.167558115114807,0.167558115114807
age_residual,2016,purse_seine,4,0.0775333,0.059939965873264,0.017593334126736,0.017593334126736
age_residual,2016,purse_seine,5,0.00633424,0.0167787312559601,-0.0104444912559601,0.0104444912559601
age_residual,2016,purse_seine,6,0.00017088,0.0040693439462688,-0.0038984639462688,0.0038984639462688
age_residual,2016,purse_seine,7,1.52e-06,0.000989212424956916,-0.000987692424956916,0.000987692424956916
age_residual,2016,purse_seine,8,0,0.000289643027085796,-0.000289643027085796,0.000289643027085796
age_residual,2016,purse_seine,9,0,8.42938447200683e-05,-8.42938447200683e-05,8.42938447200683e-05
age_residual,2016,purse_seine,10,0,5.94371605414598e-05,-5.94371605414598e-05,5.94371605414598e-05
age_residual,2017,longline,1,1e-08,4.33896343129502e-06,-4.32896343129502e-06,4.32896343129502e-06
age_residual,2017,longline,2,1.2e-06,3.6783252542709e-05,-3.5583252542709e-05,3.5583252542709e-05
age_residual,2017,longline,3,7.655e-05,0.000309126500874098,-0.000232576500874098,0.000232576500874098
age_residual,2017,longline,4,0.00213335,0.00271017866144716,-0.000576828661447155,0.000576828661447155
age_residual,2017,longline,5,0.02601777,0.0247814346033659,0.00123633539663415,0.00123633539663415
age_residual,2017,longline,6,0.13885371,0.166618781156018,-0.0277650711560179,0.0277650711560179
age_residual,2017,longline,7,0.32428274,0.305437111775163,0.0188456282248366,0.0188456282248366
age_residual,2017,longline,8,0.33141268,0.207499046278176,0.123913633721824,0.123913633721824
age_residual,2017,longline,9,0.14821541,0.121708415678551,0.0265069943214494,0.0265069943214494
age_residual,2017,longline,10,0.02900658,0.170894783130431,-0.141888203130431,0.141888203130431
age_residual,2017,purse_seine,1,0.1836291,0.489535360000214,-0.305906260000214,0.305906260000214
age_residual,2017,purse_seine,2,0.4178804,0.288373521625127,0.129506878374873,0.129506878374873
age_residual,2017,purse_seine,3,0.31401455,0.143158162972614,0.170856387027386,0.170856387027386
age_residual,2017,purse_seine,4,0.07791747,0.0565294710718741,0.0213879989281259,0.0213879989281259
age_residual,2017,purse_seine,5,0.00638421,0.0167314647313152,-0.0103472547313152,0.0103472547313152
age_residual,2017,purse_seine,6,0.00017273,0.00421676824024599,-0.00404403824024599,0.00404403824024599
age_residual,2017,purse_seine,7,1.54e-06,0.00101410955484635,-0.00101256955484635,0.00101256955484635
age_residual,2017,purse_seine,8,0,0.000295424034300348,-0.000295424034300348,0.000295424034300348
age_residual,2017,purse_seine,9,0,8.56409162467311e-05,-8.56409162467311e-05,8.56409162467311e-05
age_residual,2017,purse_seine,10,0,6.00768532164076e-05,-6.00768532164076e-05,6.00768532164076e-05
age_residual,2018,longline,1,9.9999999e-09,4.28377014709134e-06,-4.27377014719134e-06,4.27377014719134e-06
age_residual,2018,longline,2,1.1599999884e-06,3.625981696077e-05,-3.509981697237e-05,3.509981697237e-05
age_residual,2018,longline,3,7.43199992568e-05,0.000307355451364546,-0.000233035452107746,0.000233035452107746
age_residual,2018,longline,4,0.002084899979151,0.00261107956266944,-0.000526179583518434,0.000526179583518434
age_residual,2018,longline,5,0.025593299744067,0.0229355952549897,0.00265770448907728,0.00265770448907728
age_residual,2018,longline,6,0.137482448625176,0.163051177210743,-0.0255687285855672,0.0255687285855672
age_residual,2018,longline,7,0.32318203676818,0.310600592084771,0.0125814446834087,0.0125814446834087
age_residual,2018,longline,8,0.332449806675502,0.208754842251729,0.123694964423773,0.123694964423773
age_residual,2018,longline,9,0.149652478503475,0.121822777563087,0.0278297009403878,0.0278297009403878
age_residual,2018,longline,10,0.0294795397052046,0.169876037033538,-0.140396497328334,0.140396497328334
age_residual,2018,purse_seine,1,0.182930501829305,0.490437177105487,-0.307506675276182,0.307506675276182
age_residual,2018,purse_seine,2,0.417506244175062,0.288462927353655,0.129043316821407,0.129043316821407
age_residual,2018,purse_seine,3,0.314649533146495,0.144437494408995,0.1702120387375,0.1702120387375
age_residual,2018,purse_seine,4,0.0783030207830302,0.0552657734885555,0.0230372472944747,0.0230372472944747
age_residual,2018,purse_seine,5,0.0064345400643454,0.0157136357204672,-0.00927909565612183,0.00927909565612183
age_residual,2018,purse_seine,6,0.000174600001746,0.00418734615867191,-0.00401274615692591,0.00401274615692591
age_residual,2018,purse_seine,7,1.5600000156e-06,0.00104646449115417,-0.00104490449113857,0.00104490449113857
age_residual,2018,purse_seine,8,0,0.000301595893956029,-0.000301595893956029,0.000301595893956029
age_residual,2018,purse_seine,9,0,8.69857955915479e-05,-8.69857955915479e-05,8.69857955915479e-05
age_residual,2018,purse_seine,10,0,6.05995834669566e-05,-6.05995834669566e-05,6.05995834669566e-05
age_residual,2019,longline,1,1e-08,4.22967260160256e-06,-4.21967260160256e-06,4.21967260160256e-06
age_residual,2019,longline,2,1.12e-06,3.63774343142665e-05,-3.52574343142665e-05,3.52574343142665e-05
age_residual,2019,longline,3,7.216e-05,0.000307880856852303,-0.000235720856852303,0.000235720856852303
age_residual,2019,longline,4,0.00203744,0.00263809891637271,-0.000600658916372714,0.000600658916372714
age_residual,2019,longline,5,0.02517449,0.0224542465854914,0.00272024341450856,0.00272024341450856
age_residual,2019,longline,6,0.1361179,0.153346475342673,-0.0172285753426732,0.0172285753426732
age_residual,2019,longline,7,0.32206888,0.308864896730391,0.0132039832696088,0.0132039832696088
age_residual,2019,longline,8,0.33347342,0.215716477873756,0.117756942126244,0.117756942126244
age_residual,2019,longline,9,0.15109588,0.124541828619976,0.0265540513800237,0.0265540513800237
age_residual,2019,longline,10,0.0299587,0.172089487967571,-0.142130787967571,0.142130787967571
age_residual,2019,purse_seine,1,0.18223336,0.486682489636631,-0.304449129636631,0.304449129636631
age_residual,2019,purse_seine,2,0.41712967,0.290856121866254,0.126273548133746,0.126273548133746
age_residual,2019,purse_seine,3,0.31528372,0.145413074588526,0.169870645411474,0.169870645411474
age_residual,2019,purse_seine,4,0.07868996,0.0561188764754981,0.0225710835245019,0.0225710835245019
age_residual,2019,purse_seine,5,0.00648521,0.0154613317033052,-0.00897612170330515,0.00897612170330515
age_residual,2019,purse_seine,6,0.00017649,0.00395795150765847,-0.00378146150765847,0.00378146150765847
age_residual,2019,purse_seine,7,1.59e-06,0.00104585749839099,-0.00104426749839099,0.00104426749839099
age_residual,2019,purse_seine,8,0,0.000313223207178611,-0.000313223207178611,0.000313223207178611
age_residual,2019,purse_seine,9,0,8.93751586634792e-05,-8.93751586634792e-05,8.93751586634792e-05
age_residual,2019,purse_seine,10,0,6.16983578943196e-05,-6.16983578943196e-05,6.16983578943196e-05
age_residual,2020,longline,1,1e-08,4.29727819314555e-06,-4.28727819314555e-06,4.28727819314555e-06
age_residual,2020,longline,2,1.08e-06,3.64837731700421e-05,-3.54037731700421e-05,3.54037731700421e-05
age_residual,2020,longline,3,7.005e-05,0.000313744581401929,-0.000243694581401929,0.000243694581401929
age_residual,2020,longline,4,0.00199097,0.00268423127033219,-0.000693261270332193,0.000693261270332193
age_residual,2020,longline,5,0.02476129,0.0230439300010303,0.00171735999896974,0.00171735999896974
age_residual,2020,longline,6,0.13476012,0.15249280726609,-0.0177326872660901,0.0177326872660901
age_residual,2020,longline,7,0.32094343,0.295056714122883,0.0258867158771169,0.0258867158771169
age_residual,2020,longline,8,0.33448338,0.217889691281436,0.116593688718564,0.116593688718564
age_residual,2020,longline,9,0.15254555,0.130722122369969,0.021823427630031,0.021823427630031
age_residual,2020,longline,10,0.03044412,0.177755978055494,-0.147311858055494,0.147311858055494
age_residual,2020,purse_seine,1,0.18153768,0.48824758726417,-0.30670990726417,0.30670990726417
age_residual,2020,purse_seine,2,0.41675068,0.288040501384109,0.128710178615891,0.128710178615891
age_residual,2020,purse_seine,3,0.3159171,0.146320329992518,0.169596770007482,0.169596770007482
age_residual,2020,purse_seine,4,0.07907828,0.05638265089971,0.02269562910029,0.02269562910029
age_residual,2020,purse_seine,5,0.00653625,0.015667966147718,-0.00913171614771804,0.00913171614771804
age_residual,2020,purse_seine,6,0.0001784,0.00388645548394511,-0.00370805548394511,0.00370805548394511
age_residual,2020,purse_seine,7,1.61e-06,0.000986545525045521,-0.000984935525045521,0.000984935525045521
age_residual,2020,purse_seine,8,0,0.000312402832061235,-0.000312402832061235,0.000312402832061235
age_residual,2020,purse_seine,9,0,9.26314250595041e-05,-9.26314250595041e-05,9.26314250595041e-05
age_residual,2020,purse_seine,10,0,6.29290456648625e-05,-6.29290456648625e-05,6.29290456648625e-05
fleet_summary,0,longline,0,0,0,0.0306202834540126,0.157921632746474
fleet_summary,0,purse_seine,0,0,0,0.06313113983433,0.313661144584114
year_summary,2001,all,0,0,0,0.0397317369382,0.280731947921231
year_summary,2002,all,0,0,0,0.0398523783796708,0.289455535646372
year_summary,2003,all,0,0,0,0.043338469945067,0.295931468102419
year_summary,2004,all,0,0,0,0.0454060876493607,0.298569924097083
year_summary,2005,all,0,0,0,0.0459629266114555,0.299712262974292
year_summary,2006,all,0,0,0,0.0458318888059026,0.300728290233163
year_summary,2007,all,0,0,0,0.0468832188431014,0.301863109387918
year_summary,2008,all,0,0,0,0.0480167352007698,0.303218936476336
year_summary,2009,all,0,0,0,0.0486896829342272,0.304926320450483
year_summary,2010,all,0,0,0,0.0487428323702227,0.307015136721103
year_summary,2011,all,0,0,0,0.0489112239431035,0.309548234133991
year_summary,2012,all,0,0,0,0.0493129108412639,0.313661144584114
year_summary,2013,all,0,0,0,0.0486223658584074,0.306138785409744
year_summary,2014,all,0,0,0,0.047091755994543,0.289263089503077
year_summary,2015,all,0,0,0,0.0475972049908322,0.292533041573542
year_summary,2016,all,0,0,0,0.0487943595179369,0.303012724931523
year_summary,2017,all,0,0,0,0.0492253855995129,0.305906260000214
year_summary,2018,all,0,0,0,0.0489056417390029,0.307506675276182
year_summary,2019,all,0,0,0,0.0478950497260107,0.304449129636631
year_summary,2020,all,0,0,0,0.0487023769948345,0.30670990726417
