section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2015,longline,9,0.14536061,0.139247361006371,0.00611324899362897,0.00611324899362897
age_residual,2015,longline,10,0.02807907,0.0261388290729672,0.00194024092703278,0.00194024092703278
age_residual,2015,purse_seine,1,0.185030651850307,0.186719830111051,-0.00168917826074491,0.00168917826074491
age_residual,2015,purse_seine,2,0.418621434186214,0.421416774417847,-0.00279534023163269,0.00279534023163269
age_residual,2015,purse_seine,3,0.312742233127422,0.294134304976258,0.018607928151164,0.018607928151164
age_residual,2015,purse_seine,4,0.0771505207715052,0.0818212336925657,-0.00467071292106044,0.00467071292106044
age_residual,2015,purse_seine,5,0.0062846100628461,0.0102663922015409,-0.00398178213869485,0.00398178213869485
age_residual,2015,purse_seine,6,0.0001690500016905,0.00316698118670578,-0.00299793118501527,0.00299793118501527
age_residual,2015,purse_seine,7,1.500000015e-06,0.00155695195069492,-0.00155545195067992,0.00155545195067992
age_residual,2015,purse_seine,8,0,0.000581194183347506,-0.000581194183347506,0.000581194183347506
age_residual,2015,purse_seine,9,0,0.000213107352542119,-0.000213107352542119,0.000213107352542119
age_residual,2015,purse_seine,10,0,0.00012322992744642,-0.00012322992744642,0.00012322992744642
age_residual,2016,longline,1,9.9999999e-09,0.00093448203480585,-0.00093447203480595,0.00093447203480595
age_residual,2016,longline,2,1.2499999875e-06,0.0012780329235336,-0.0012767829235461,0.0012767829235461
age_residual,2016,longline,3,7.88399992116e-05,0.00176557819463239,-0.00168673819542079,0.00168673819542079
age_residual,2016,longline,4,0.0021828199781718,0.00422670057580091,-0.00204388059762911,0.00204388059762911
age_residual,2016,longline,5,0.0264479497355205,0.0301886132577546,-0.00374066352223411,0.00374066352223411
age_residual,2016,longline,6,0.140231588597684,0.148437436013984,-0.0082058474163002,0.0082058474163002
age_residual,2016,longline,7,0.325370826746292,0.332342350942579,-0.00697152419628716,0.00697152419628716
age_residual,2016,longline,8,0.330362176696378,0.315278658661732,0.0150835180346462,0.0150835180346462
age_residual,2016,longline,9,0.146784758532152,0.139332350666454,0.00745240786569867,0.00745240786569867
age_residual,2016,longline,10,0.0285397797146022,0.0262157967287236,0.00232398298587857,0.00232398298587857
age_residual,2016,purse_seine,1,0.18432915,0.188083934433423,-0.0037547844334235,0.0037547844334235
age_residual,2016,purse_seine,2,0.41825213,0.42292123122211,-0.00466910122211028,0.00466910122211028
age_residual,2016,purse_seine,3,0.31337878,0.291372775889961,0.0220060041100395,0.0220060041100395
age_residual,2016,purse_seine,4,0.0775333,0.0816595252311805,-0.00412622523118046,0.00412622523118046
age_residual,2016,purse_seine,5,0.00633424,0.0103060738694645,-0.00397183386946453,0.00397183386946453
age_residual,2016,purse_seine,6,0.00017088,0.00317588477160356,-0.00300500477160356,0.00300500477160356
age_residual,2016,purse_seine,7,1.52e-06,0.00156038919827278,-0.00155886919827278,0.00155886919827278
age_residual,2016,purse_seine,8,0,0.000582498071877101,-0.000582498071877101,0.000582498071877101
age_residual,2016,purse_seine,9,0,0.000213780029453879,-0.000213780029453879,0.000213780029453879
age_residual,2016,purse_seine,10,0,0.000123907282653323,-0.000123907282653323,0.000123907282653323
age_residual,2017,longline,1,1e-08,0.000936192814491082,-0.000936182814491081,0.000936182814491081
age_residual,2017,longline,2,1.2e-06,0.00128408426304221,-0.00128288426304221,0.00128288426304221
age_residual,2017,longline,3,7.655e-05,0.00176735930195795,-0.00169080930195795,0.00169080930195795
age_residual,2017,longline,4,0.00213335,0.00417633184136753,-0.00204298184136753,0.00204298184136753
age_residual,2017,longline,5,0.02601777,0.0300520577779154,-0.00403428777791544,0.00403428777791544
age_residual,2017,longline,6,0.13885371,0.148630886438471,-0.00977717643847084,0.00977717643847084
age_residual,2017,longline,7,0.32428274,0.33242613886157,-0.00814339886156945,0.00814339886156945
age_residual,2017,longline,8,0.33141268,0.315168296056261,0.0162443839437389,0.0162443839437389
age_residual,2017,longline,9,0.14821541,0.139288551264702,0.0089268587352985,0.0089268587352985
age_residual,2017,longline,10,0.02900658,0.0262701013802228,0.00273647861977717,0.00273647861977717
age_residual,2017,purse_seine,1,0.1836291,0.18812246599491,-0.00449336599491021,0.00449336599491021
age_residual,2017,purse_seine,2,0.4178804,0.424234110215047,-0.00635371021504705,0.00635371021504705
age_residual,2017,purse_seine,3,0.31401455,0.291193368341865,0.0228211816581348,0.0228211816581348
age_residual,2017,purse_seine,4,0.07791747,0.0805554600248466,-0.00263799002484659,0.00263799002484659
age_residual,2017,purse_seine,5,0.00638421,0.0102428052992947,-0.00385859529929474,0.00385859529929474
age_residual,2017,purse_seine,6,0.00017273,0.00317486289940441,-0.00300213289940441,0.00300213289940441
age_residual,2017,purse_seine,7,1.54e-06,0.0015582496140981,-0.0015567096140981,0.0015567096140981
age_residual,2017,purse_seine,8,0,0.000581349170111452,-0.000581349170111452,0.000581349170111452
age_residual,2017,purse_seine,9,0,0.000213365994791182,-0.000213365994791182,0.000213365994791182
age_residual,2017,purse_seine,10,0,0.00012396244563101,-0.00012396244563101,0.00012396244563101
age_residual,2018,longline,1,9.9999999e-09,0.000935149555570471,-0.000935139555570571,0.000935139555570571
age_residual,2018,longline,2,1.1599999884e-06,0.00128710658435989,-0.00128594658437149,0.00128594658437149
age_residual,2018,longline,3,7.43199992568e-05,0.00177665447141015,-0.00170233447215335,0.00170233447215335
age_residual,2018,longline,4,0.002084899979151,0.00418272714068285,-0.00209782716153185,0.00209782716153185
age_residual,2018,longline,5,0.025593299744067,0.0297094336571278,-0.00411613391306084,0.00411613391306084
age_residual,2018,longline,6,0.137482448625176,0.148035802000429,-0.0105533533752537,0.0105533533752537
age_residual,2018,longline,7,0.32318203676818,0.333033123546587,-0.00985108677840724,0.00985108677840724
age_residual,2018,longline,8,0.332449806675502,0.315412312751765,0.0170374939237368,0.0170374939237368
age_residual,2018,longline,9,0.149652478503475,0.139312476455415,0.01034000204806,0.01034000204806
age_residual,2018,longline,10,0.0294795397052046,0.0263152138366524,0.00316432586855224,0.00316432586855224
age_residual,2018,purse_seine,1,0.182930501829305,0.187478296852943,-0.00454779502363803,0.00454779502363803
age_residual,2018,purse_seine,2,0.417506244175062,0.424249306733441,-0.00674306255837837,0.00674306255837837
age_residual,2018,purse_seine,3,0.314649533146495,0.292047956319811,0.0226015768266842,0.0226015768266842
age_residual,2018,purse_seine,4,0.0783030207830302,0.0804922533175443,-0.00218923253451407,0.00218923253451407
age_residual,2018,purse_seine,5,0.0064345400643454,0.0101026112958391,-0.00366807123149367,0.00366807123149367
age_residual,2018,purse_seine,6,0.000174600001746,0.00315483926154339,-0.00298023925979739,0.00298023925979739
age_residual,2018,purse_seine,7,1.5600000156e-06,0.00155748496008849,-0.00155592496007289,0.00155592496007289
age_residual,2018,purse_seine,8,0,0.000580453914222403,-0.000580453914222403,0.000580453914222403
age_residual,2018,purse_seine,9,0,0.000212909168661182,-0.000212909168661182,0.000212909168661182
age_residual,2018,purse_seine,10,0,0.00012388817590598,-0.00012388817590598,0.00012388817590598
age_residual,2019,longline,1,1e-08,0.000907989952298294,-0.000907979952298294,0.000907979952298294
age_residual,2019,longline,2,1.12e-06,0.00128859233211786,-0.00128747233211786,0.00128747233211786
age_residual,2019,longline,3,7.216e-05,0.00178488082563171,-0.00171272082563171,0.00171272082563171
age_residual,2019,longline,4,0.00203744,0.00421427546774414,-0.00217683546774414,0.00217683546774414
age_residual,2019,longline,5,0.02517449,0.0298225084609234,-0.0046480184609234,0.0046480184609234
age_residual,2019,longline,6,0.1361179,0.146680432273544,-0.0105625322735443,0.0105625322735443
age_residual,2019,longline,7,0.32206888,0.33245309928504,-0.0103842192850402,0.0103842192850402
age_residual,2019,longline,8,0.33347342,0.31670591212993,0.0167675078700705,0.0167675078700705
age_residual,2019,longline,9,0.15109588,0.139736993173024,0.0113588868269756,0.0113588868269756
age_residual,2019,longline,10,0.0299587,0.0264053160997462,0.00355338390025384,0.00355338390025384
age_residual,2019,purse_seine,1,0.18223336,0.182578449299234,-0.000345089299234325,0.000345089299234325
age_residual,2019,purse_seine,2,0.41712967,0.42601090446646,-0.00888123446645978,0.00888123446645978
age_residual,2019,purse_seine,3,0.31528372,0.294278792986024,0.0210049270139765,0.0210049270139765
age_residual,2019,purse_seine,4,0.07868996,0.0813422188040493,-0.00265225880404925,0.00265225880404925
age_residual,2019,purse_seine,5,0.00648521,0.0101714292996662,-0.00368621929966618,0.00368621929966618
age_residual,2019,purse_seine,6,0.00017649,0.00313531514967707,-0.00295882514967707,0.00295882514967707
age_residual,2019,purse_seine,7,1.59e-06,0.00155942811771264,-0.00155783811771264,0.00155783811771264
age_residual,2019,purse_seine,8,0,0.000584579815242299,-0.000584579815242299,0.000584579815242299
age_residual,2019,purse_seine,9,0,0.000214197446627219,-0.000214197446627219,0.000214197446627219
age_residual,2019,purse_seine,10,0,0.000124684615307571,-0.000124684615307571,0.000124684615307571
age_residual,2020,longline,1,1e-08,0.000903243780156428,-0.000903233780156428,0.000903233780156428
age_residual,2020,longline,2,1.08e-06,0.00125389478303757,-0.00125281478303757,0.00125281478303757
age_residual,2020,longline,3,7.005e-05,0.00179083608454959,-0.00172078608454959,0.00172078608454959
age_residual,2020,longline,4,0.00199097,0.00424301681345552,-0.00225204681345552,0.00225204681345552
age_residual,2020,longline,5,0.02476129,0.0301129385526683,-0.00535164855266829,0.00535164855266829
age_residual,2020,longline,6,0.13476012,0.147559630972477,-0.012799510972477,0.012799510972477
age_residual,2020,longline,7,0.32094343,0.330127260616247,-0.00918383061624661,0.00918383061624661
age_residual,2020,longline,8,0.33448338,0.316843431259388,0.0176399487406121,0.0176399487406121
age_residual,2020,longline,9,0.15254555,0.140615923552036,0.0119296264479637,0.0119296264479637
age_residual,2020,longline,10,0.03044412,0.0265498235859848,0.00389429641401524,0.00389429641401524
age_residual,2020,purse_seine,1,0.18153768,0.183603258210247,-0.00206557821024703,0.00206557821024703
age_residual,2020,purse_seine,2,0.41675068,0.41905709813667,-0.00230641813666976,0.00230641813666976
age_residual,2020,purse_seine,3,0.3159171,0.298478127445542,0.017438972554458,0.017438972554458
age_residual,2020,purse_seine,4,0.07907828,0.0827894085780336,-0.00371112857803362,0.00371112857803362
age_residual,2020,purse_seine,5,0.00653625,0.0103824030641447,-0.00384615306414467,0.00384615306414467
age_residual,2020,purse_seine,6,0.0001784,0.00318847864789079,-0.00301007864789079,0.00301007864789079
age_residual,2020,purse_seine,7,1.61e-06,0.00156539266883289,-0.00156378266883289,0.00156378266883289
age_residual,2020,purse_seine,8,0,0.000591206616245123,-0.000591206616245123,0.000591206616245123
age_residual,2020,purse_seine,9,0,0.000217893528559391,-0.000217893528559391,0.000217893528559391
age_residual,2020,purse_seine,10,0,0.000126733103834973,-0.000126733103834973,0.000126733103834973
fleet_summary,,longline,,,,0.00373707432867255,0.0176399487406121
fleet_summary,,purse_seine,,,,0.00385611259326447,0.0228211816581348
year_summary,2001,,,,,0.00430127388714813,0.0122811780230715
year_summary,2002,,,,,0.00374711451452833,0.0148940555015257
year_summary,2003,,,,,0.00337274036750077,0.0141940070103461
year_summary,2004,,,,,0.00345649718405093,0.0149098447673696
year_summary,2005,,,,,0.00346634551867506,0.0149079507657564
year_summary,2006,,,,,0.00317847717883834,0.0152196544020907
year_summary,2007,,,,,0.00296069995119905,0.0157782383985354
year_summary,2008,,,,,0.00271268952641059,0.0163024658946994
year_summary,2009,,,,,0.00273271496102073,0.0167652312329615
year_summary,2010,,,,,0.00279411394744734,0.0172717985847541
year_summary,2011,,,,,0.00299861137615045,0.0179705533529982
year_summary,2012,,,,,0.00329815805159671,0.0187826339131239
year_summary,2013,,,,,0.00360795368449239,0.0192752025292571
year_summary,2014,,,,,0.00381325601666204,0.0184320251888114
year_summary,2015,,,,,0.00405864661479228,0.018607928151164
year_summary,2016,,,,,0.00468659129962629,0.0220060041100395
year_summary,2017,,,,,0.00507289029569493,0.0228211816581348
year_summary,2018,,,,,0.00531433986670331,0.0226015768266842
year_summary,2019,,,,,0.00526847056112764,0.0210049270139765
year_summary,2020,,,,,0.00509028441570491,0.0176399487406121
